category,url
"05.9999) Area, Ethnic, Cultural, Gender, and Group Studies, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93000
"09) COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90347
09.01) Communication and Media Studies.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90348
"09.0100) Communication, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91419
09.0101) Speech Communication and Rhetoric.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90349
09.0102) Mass Communication/Media Studies.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90075
"09.0199) Communication and Media Studies, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89544
09.04) Journalism.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90350
09.0401) Journalism.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90351
09.0402) Broadcast Journalism.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90352
09.0404) Photojournalism.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89545
09.0405) Business and Economic Journalism.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91746
09.0406) Cultural Journalism.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91747
09.0407) Science/Health/Environmental Journalism.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91748
"09.0499) Journalism, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89546
"09.07) Radio, Television, and Digital Communication.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90353
09.0701) Radio and Television.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90354
09.0702) Digital Communication and Media/Multimedia.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89547
"09.0799) Radio, Television, and Digital Communication, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89548
"09.09) Public Relations, Advertising, and Applied Communication.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89549
"09.0900) Public Relations, Advertising, and Applied Communication.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91420
"09.0901) Organizational Communication, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89550
09.0902) Public Relations/Image Management.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89551
09.0903) Advertising.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90076
09.0904) Political Communication.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89552
09.0905) Health Communication.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89553
09.0906) Sports Communication.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91421
09.0907) International and Intercultural Communication.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91422
09.0908) Technical and Scientific Communication.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91423
09.0909) Communication Management and Strategic Communications.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91749
"09.0999) Public Relations, Advertising, and Applied Communication, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89554
09.10) Publishing.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89555
09.1001) Publishing.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89556
"09.99) Communication, Journalism, and Related Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90355
"09.9999) Communication, Journalism, and Related Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90356
10) COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90357
10.01) Communications Technologies/Technicians.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90358
10.0105) Communications Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89557
10.02) Audiovisual Communications Technologies/Technicians.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89558
10.0201) Photographic and Film/Video Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90077
10.0202) Radio and Television Broadcasting Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90078
10.0203) Recording Arts Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89559
10.0204) Voice Writing Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93050
"10.0299) Audiovisual Communications Technologies/Technicians, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89560
10.03) Graphic Communications.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89561
"10.0301) Graphic Communications, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89562
10.0302) Printing Management.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89563
10.0303) Prepress/Desktop Publishing and Digital Imaging Design.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90079
"10.0304) Animation, Interactive Technology, Video Graphics, and Special Effects.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89564
"10.0305) Graphic and Printing Equipment Operator, General Production.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90080
10.0306) Platemaker/Imager.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90081
10.0307) Printing Press Operator.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90082
10.0308) Computer Typography and Composition Equipment Operator.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90083
"10.0399) Graphic Communications, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89566
"10.99) Communications Technologies/Technicians and Support Services, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89567
"10.9999) Communications Technologies/Technicians and Support Services, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89568
11) COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90374
"11.01) Computer and Information Sciences, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90375
"11.0101) Computer and Information Sciences, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90376
11.0102) Artificial Intelligence.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89569
11.0103) Information Technology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89570
11.0104) Informatics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91492
11.0105) Human-Centered Technology Design.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91803
"11.0199) Computer and Information Sciences,  Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89571
11.02) Computer Programming.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90377
"11.0201) Computer Programming/Programmer, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90378
"11.0202) Computer Programming, Specific Applications.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89572
"11.0203) Computer Programming, Vendor/Product Certification.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89573
11.0204) Computer Game Programming.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91801
"11.0205) Computer Programming, Specific Platforms.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91802
"11.0299) Computer Programming, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89574
11.03) Data Processing.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90379
11.0301) Data Processing and Data Processing Technology/Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90380
11.04) Information Science/Studies.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90381
11.0401) Information Science/Studies.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90382
11.05) Computer Systems Analysis.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90383
11.0501) Computer Systems Analysis/Analyst.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90384
11.06) Data Entry/Microcomputer Applications.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89575
"11.0601) Data Entry/Microcomputer Applications, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89576
11.0602) Word Processing.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89577
"11.0699) Data Entry/Microcomputer Applications, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89578
11.07) Computer Science.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90385
11.0701) Computer Science.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90386
11.08) Computer Software and Media Applications.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89579
"11.0801) Web Page, Digital/Multimedia and Information Resources Design.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89580
11.0802) Data Modeling/Warehousing and Database Administration.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89581
11.0803) Computer Graphics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89582
"11.0804) Modeling, Virtual Environments and Simulation.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91493
"11.0899) Computer Software and Media Applications, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89583
11.09) Computer Systems Networking and Telecommunications.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89584
11.0901) Computer Systems Networking and Telecommunications.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89585
11.0902) Cloud Computing.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91800
"11.0999) Computer Systems Networking and Telecommunications, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93001
11.10) Computer/Information Technology Administration and Management.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89586
11.1001) Network and System Administration/Administrator.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89587
"11.1002) System, Networking, and LAN/WAN Management/Manager.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89588
11.1003) Computer and Information Systems Security/Auditing/Information Assurance.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89589
11.1004) Web/Multimedia Management and Webmaster.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89590
11.1005) Information Technology Project Management.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91494
11.1006) Computer Support Specialist.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91495
"11.1099) Computer/Information Technology Services Administration and Management, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89591
"11.99) Computer and Information Sciences and Support Services, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90387
"11.9999) Computer and Information Sciences and Support Services, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90388
"12) CULINARY, ENTERTAINMENT, AND PERSONAL SERVICES.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90389
12.03) Funeral Service and Mortuary Science.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90390
"12.0301) Funeral Service and Mortuary Science, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90391
12.0302) Funeral Direction/Service.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89592
12.0303) Mortuary Science and Embalming/Embalmer.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89593
"12.0399) Funeral Service and Mortuary Science, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89594
12.04) Cosmetology and Related Personal Grooming Services.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90392
"12.0401) Cosmetology/Cosmetologist, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90084
12.0402) Barbering/Barber.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90393
12.0404) Electrolysis/Electrology and Electrolysis Technician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90394
12.0406) Make-Up Artist/Specialist.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90395
12.0407) Hair Styling/Stylist and Hair Design.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89595
12.0408) Facial Treatment Specialist/Facialist.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89596
12.0409) Aesthetician/Esthetician and Skin Care Specialist.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89597
12.0410) Nail Technician/Specialist and Manicurist.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89598
12.0411) Permanent Cosmetics/Makeup and Tattooing.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89599
12.0412) Salon/Beauty Salon Management/Manager.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89600
"12.0413) Cosmetology, Barber/Styling, and Nail Instructor.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89601
12.0414) Master Aesthetician/Esthetician.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91547
"12.0499) Cosmetology and Related Personal Grooming Arts, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90396
12.05) Culinary Arts and Related Services.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90397
"12.0500) Cooking and Related Culinary Arts, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89602
12.0501) Baking and Pastry Arts/Baker/Pastry Chef.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90398
12.0502) Bartending/Bartender.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90399
12.0503) Culinary Arts/Chef Training.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90400
"12.0504) Restaurant, Culinary, and Catering Management/Manager.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90401
12.0505) Food Preparation/Professional Cooking/Kitchen Assistant.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90402
12.0506) Meat Cutting/Meat Cutter.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90403
"12.0507) Food Service, Waiter/Waitress, and Dining Room Management/Manager.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90404
12.0508) Institutional Food Workers.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89603
12.0509) Culinary Science/Culinology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91548
12.0510) Wine Steward/Sommelier.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91549
12.0580) Reserved.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93229
"12.0599) Culinary Arts and Related Services, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90405
12.06) Casino Operations and Services.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91760
"12.0601) Casino Operations and Services, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92945
12.0602) Casino Dealing.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91761
"12.0699) Casino Operations and Services, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91762
"12.99) Culinary, Entertainment, and Personal Services, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90406
"12.9999) Culinary, Entertainment, and Personal Services, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90407
13) EDUCATION.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90408
"13.01) Education, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90409
"13.0101) Education, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90410
"13.02) Bilingual, Multilingual, and Multicultural Education.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90411
13.0201) Bilingual and Multilingual Education.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90412
13.0202) Multicultural Education.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89604
13.0203) Indian/Native American Education.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89605
"13.0299) Bilingual, Multilingual, and Multicultural Education, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89606
13.03) Curriculum and Instruction.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90413
13.0301) Curriculum and Instruction.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90414
13.04) Educational Administration and Supervision.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90415
"13.0401) Educational Leadership and Administration, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90416
13.0402) Administration of Special Education.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90417
13.0403) Adult and Continuing Education Administration.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90418
"13.0404) Educational, Instructional, and Curriculum Supervision.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90419
13.0406) Higher Education/Higher Education Administration.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90420
13.0407) Community College Administration.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90421
13.0408) Elementary and Middle School Administration/Principalship.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89607
13.0409) Secondary School Administration/Principalship.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89608
13.0410) Urban Education and Leadership.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89609
13.0411) Superintendency and Educational System Administration.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89565
13.0412) International School Administration/Leadership.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91868
13.0413) Education Entrepreneurship.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91873
13.0414) Early Childhood Program Administration.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93060
"13.0499) Educational Administration and Supervision, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90362
13.05) Educational/Instructional Media Design.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90363
13.0501) Educational/Instructional Technology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90364
"13.06) Educational Assessment, Evaluation, and Research.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90365
13.0601) Educational Evaluation and Research.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90366
13.0603) Educational Statistics and Research Methods.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90367
"13.0604) Educational Assessment, Testing, and Measurement.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90368
13.0607) Learning Sciences.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91396
